batch_id,timestamp,day_number,humidity,temp_envi,temp_water,tds,lux,ppfd,reflect_445,reflect_480,ph,growth_stage,yield_count
Batch_001,2025-04-13 17:00:00,1,69.05,30.66,26.56,584.12,7082.16,375.56,0.68,0.27,6.83,Seed Sowing,0
Batch_001,2025-04-13 17:05:00,1,65.39,33.24,27.13,595.87,6859.83,329.41,0.62,0.56,6.46,Seed Sowing,0
Batch_001,2025-04-13 17:10:00,1,66.98,33.21,26.91,614.69,6180.06,232.87,0.71,0.38,6.91,Seed Sowing,0
Batch_001,2025-04-13 17:15:00,1,66.85,30.61,28.96,679.13,6792.26,216.65,0.39,0.53,7.12,Seed Sowing,0
Batch_001,2025-04-13 17:20:00,1,61.93,31.97,28.93,615.3,6042.34,261.56,0.31,0.74,5.77,Seed Sowing,0
Batch_001,2025-04-13 17:25:00,1,63.12,33.48,28.71,645.39,6326.04,350.88,0.75,0.18,6.46,Seed Sowing,0
Batch_001,2025-04-13 17:30:00,1,62.23,32.6,26.92,699.44,6827.78,337.43,0.32,0.29,5.47,Seed Sowing,0
Batch_001,2025-04-13 17:35:00,1,69.83,29.91,27.87,677.51,8164.47,219.92,0.84,0.36,5.72,Seed Sowing,0
Batch_001,2025-04-13 17:40:00,1,62.82,32.81,27.62,585.36,7403.96,240.88,0.66,0.48,6.71,Seed Sowing,0
Batch_001,2025-04-13 17:45:00,1,66.26,32.11,29.98,589.04,7256.49,384.1,0.15,0.5,6.91,Seed Sowing,0
Batch_001,2025-04-13 17:50:00,1,62.0,30.67,27.31,692.13,7829.35,320.62,0.41,0.27,7.16,Seed Sowing,0
Batch_001,2025-04-13 17:55:00,1,68.3,30.73,28.78,629.81,4984.01,249.35,0.7,0.31,6.36,Seed Sowing,0
Batch_001,2025-04-13 18:00:00,1,64.91,25.51,29.39,654.4,788.44,229.59,0.23,0.76,5.66,Seed Sowing,0
Batch_001,2025-04-13 18:05:00,1,67.04,28.08,29.54,678.52,572.35,241.29,0.29,0.44,6.99,Seed Sowing,0
Batch_001,2025-04-13 18:10:00,1,67.15,24.26,26.92,657.52,740.14,172.16,0.13,0.42,5.62,Seed Sowing,0
Batch_001,2025-04-13 18:15:00,1,64.23,26.77,28.2,692.03,727.78,195.41,0.52,0.6,6.77,Seed Sowing,0
Batch_001,2025-04-13 18:20:00,1,64.06,29.55,27.34,624.58,575.35,208.67,0.77,0.16,5.86,Seed Sowing,0
Batch_001,2025-04-13 18:25:00,1,66.86,25.95,27.58,692.07,572.51,185.83,0.61,0.38,6.56,Seed Sowing,0
Batch_001,2025-04-13 18:30:00,1,71.27,29.37,26.74,692.54,962.61,247.66,0.61,0.89,6.55,Seed Sowing,0
Batch_001,2025-04-13 18:35:00,1,62.62,29.34,26.46,615.89,816.49,156.35,0.73,0.43,6.51,Seed Sowing,0
Batch_001,2025-04-13 18:40:00,1,62.18,29.96,29.76,544.89,661.09,212.43,0.23,0.56,5.53,Seed Sowing,0
Batch_001,2025-04-13 18:45:00,1,58.8,29.94,27.24,594.65,666.42,231.94,0.2,0.15,6.14,Seed Sowing,0
Batch_001,2025-04-13 18:50:00,1,66.87,28.87,28.55,642.0,907.15,208.77,0.25,0.76,6.86,Seed Sowing,0
Batch_001,2025-04-13 18:55:00,1,62.57,24.61,29.48,573.85,840.18,214.59,0.88,0.55,6.98,Seed Sowing,0
Batch_001,2025-04-13 19:00:00,1,68.44,24.19,28.98,615.01,712.9,189.47,0.23,0.64,6.11,Seed Sowing,0
Batch_001,2025-04-13 19:05:00,1,61.1,28.35,26.49,596.46,862.55,194.76,0.37,0.9,5.48,Seed Sowing,0
Batch_001,2025-04-13 19:10:00,1,65.52,24.9,29.45,545.73,854.49,166.71,0.36,0.08,6.92,Seed Sowing,0
Batch_001,2025-04-13 19:15:00,1,66.0,25.96,28.05,599.66,540.4,242.65,0.75,0.47,6.79,Seed Sowing,0
Batch_001,2025-04-13 19:20:00,1,65.02,25.75,27.77,611.87,999.29,194.18,0.81,0.73,5.97,Seed Sowing,0
Batch_001,2025-04-13 19:25:00,1,65.43,28.0,27.29,627.23,991.42,228.41,0.87,0.9,6.33,Seed Sowing,0
Batch_001,2025-04-13 19:30:00,1,60.22,28.73,29.91,637.3,616.68,184.35,0.63,0.34,6.45,Seed Sowing,0
Batch_001,2025-04-13 19:35:00,1,62.06,29.68,27.03,563.45,918.17,248.39,0.31,0.1,5.77,Seed Sowing,0
Batch_001,2025-04-13 19:40:00,1,68.08,26.23,29.02,617.15,957.59,196.39,0.55,0.32,6.8,Seed Sowing,0
Batch_001,2025-04-13 19:45:00,1,64.86,27.19,29.51,616.69,555.82,189.53,0.62,0.38,5.99,Seed Sowing,0
Batch_001,2025-04-13 19:50:00,1,60.67,25.39,27.99,660.61,544.43,250.62,0.57,0.17,6.57,Seed Sowing,0
Batch_001,2025-04-13 19:55:00,1,67.91,26.13,27.92,669.63,957.71,196.91,0.86,0.87,5.87,Seed Sowing,0
Batch_001,2025-04-13 20:00:00,1,67.81,27.29,28.62,672.73,755.33,228.79,0.34,0.19,6.43,Seed Sowing,0
Batch_001,2025-04-13 20:05:00,1,66.71,26.55,26.68,680.85,856.24,218.56,0.34,0.15,6.74,Seed Sowing,0
Batch_001,2025-04-13 20:10:00,1,69.24,29.47,29.06,671.11,708.29,219.06,0.1,0.77,6.7,Seed Sowing,0
Batch_001,2025-04-13 20:15:00,1,65.8,27.11,27.72,672.82,882.26,146.47,0.71,0.59,6.29,Seed Sowing,0
Batch_001,2025-04-13 20:20:00,1,61.11,26.61,27.74,625.09,800.81,193.52,0.67,0.77,6.76,Seed Sowing,0
Batch_001,2025-04-13 20:25:00,1,67.66,26.45,26.48,589.03,615.52,143.58,0.77,0.58,6.0,Seed Sowing,0
Batch_001,2025-04-13 20:30:00,1,60.19,29.46,27.3,628.13,804.22,209.82,0.52,0.6,5.97,Seed Sowing,0
Batch_001,2025-04-13 20:35:00,1,70.0,26.52,27.36,561.82,893.94,218.65,0.49,0.31,6.14,Seed Sowing,0
Batch_001,2025-04-13 20:40:00,1,64.26,24.74,27.62,575.78,943.02,183.28,0.82,0.32,6.55,Seed Sowing,0
Batch_001,2025-04-13 20:45:00,1,69.54,29.74,27.22,552.97,529.36,167.2,0.44,0.44,5.64,Seed Sowing,0
Batch_001,2025-04-13 20:50:00,1,68.68,24.88,27.16,640.57,937.18,221.03,0.6,0.3,6.9,Seed Sowing,0
Batch_001,2025-04-13 20:55:00,1,63.95,26.33,29.45,605.75,679.72,167.22,0.29,0.71,6.88,Seed Sowing,0
Batch_001,2025-04-13 21:00:00,1,64.59,26.54,26.36,730.75,608.38,233.82,0.23,0.31,5.83,Seed Sowing,0
Batch_001,2025-04-13 21:05:00,1,61.12,28.74,25.97,593.0,938.75,240.24,0.51,0.12,5.69,Seed Sowing,0
Batch_001,2025-04-13 21:10:00,1,63.7,26.96,27.69,605.12,1025.21,179.38,0.16,0.46,6.88,Seed Sowing,0
Batch_001,2025-04-13 21:15:00,1,60.29,26.59,30.05,680.22,658.98,223.85,0.88,0.13,6.39,Seed Sowing,0
Batch_001,2025-04-13 21:20:00,1,60.9,27.83,27.91,559.59,938.59,138.46,0.19,0.4,6.84,Seed Sowing,0
Batch_001,2025-04-13 21:25:00,1,61.78,29.57,26.55,654.25,743.91,146.24,0.83,0.69,6.27,Seed Sowing,0
Batch_001,2025-04-13 21:30:00,1,61.6,28.39,29.54,596.76,893.14,204.73,0.37,0.2,6.5,Seed Sowing,0
Batch_001,2025-04-13 21:35:00,1,60.83,25.83,28.54,627.06,562.32,166.1,0.4,0.29,5.94,Seed Sowing,0
Batch_001,2025-04-13 21:40:00,1,68.02,28.53,26.17,709.37,797.93,234.78,0.46,0.35,6.0,Seed Sowing,0
Batch_001,2025-04-13 21:45:00,1,70.93,27.81,28.96,699.2,790.75,240.12,0.7,0.72,5.93,Seed Sowing,0
Batch_001,2025-04-13 21:50:00,1,61.33,28.9,28.83,705.34,755.21,201.9,0.45,0.24,5.91,Seed Sowing,0
Batch_001,2025-04-13 21:55:00,1,70.66,25.34,28.24,620.67,611.67,213.71,0.54,0.87,5.87,Seed Sowing,0
Batch_001,2025-04-13 22:00:00,1,61.22,24.81,29.73,572.18,571.47,179.19,0.86,0.63,5.67,Seed Sowing,0
Batch_001,2025-04-13 22:05:00,1,56.09,29.88,27.79,643.88,895.81,187.91,0.34,0.27,6.77,Seed Sowing,0
Batch_001,2025-04-13 22:10:00,1,64.59,27.05,27.48,583.93,543.44,183.88,0.29,0.55,6.74,Seed Sowing,0
Batch_001,2025-04-13 22:15:00,1,68.39,25.07,27.79,552.03,957.96,181.82,0.41,0.31,5.44,Seed Sowing,0
Batch_001,2025-04-13 22:20:00,1,60.44,27.91,28.37,687.83,787.76,252.23,0.61,0.6,7.04,Seed Sowing,0
Batch_001,2025-04-13 22:25:00,1,70.32,24.31,27.98,582.71,849.24,177.25,1.35,0.38,6.28,Seed Sowing,0
Batch_001,2025-04-13 22:30:00,1,72.31,28.63,26.35,595.11,552.28,161.04,0.75,0.77,5.96,Seed Sowing,0
Batch_001,2025-04-13 22:35:00,1,62.41,27.13,25.92,647.59,637.03,177.55,0.9,0.48,5.41,Seed Sowing,0
Batch_001,2025-04-13 22:40:00,1,64.87,28.53,29.55,661.36,654.98,208.5,0.72,0.37,7.02,Seed Sowing,0
Batch_001,2025-04-13 22:45:00,1,62.93,29.73,28.0,686.0,988.37,219.32,0.29,0.2,6.73,Seed Sowing,0
Batch_001,2025-04-13 22:50:00,1,63.87,26.57,26.44,569.53,942.72,251.54,0.38,0.39,6.26,Seed Sowing,0
Batch_001,2025-04-13 22:55:00,1,69.2,27.38,29.26,620.73,638.73,248.39,0.5,0.22,7.04,Seed Sowing,0
Batch_001,2025-04-13 23:00:00,1,63.58,26.22,27.47,698.7,615.9,230.64,0.9,0.68,6.73,Seed Sowing,0
Batch_001,2025-04-13 23:05:00,1,62.53,25.78,27.98,705.95,953.13,151.36,0.51,0.4,5.58,Seed Sowing,0
Batch_001,2025-04-13 23:10:00,1,57.73,27.13,29.45,570.02,542.29,216.45,0.7,0.15,6.79,Seed Sowing,0
Batch_001,2025-04-13 23:15:00,1,63.59,24.82,27.54,551.97,583.02,254.09,0.28,0.68,6.88,Seed Sowing,0
Batch_001,2025-04-13 23:20:00,1,65.59,25.31,26.96,619.2,638.4,193.26,0.82,0.33,6.28,Seed Sowing,0
Batch_001,2025-04-13 23:25:00,1,63.61,25.33,28.21,629.7,1013.55,229.56,0.34,0.75,6.1,Seed Sowing,0
Batch_001,2025-04-13 23:30:00,1,60.23,25.94,29.84,651.82,536.92,161.06,0.42,0.56,5.44,Seed Sowing,0
Batch_001,2025-04-13 23:35:00,1,72.53,28.09,26.02,566.16,474.44,159.73,0.6,0.45,5.82,Seed Sowing,0
Batch_001,2025-04-13 23:40:00,1,67.64,28.94,29.24,615.23,754.48,176.43,0.29,0.34,5.48,Seed Sowing,0
Batch_001,2025-04-13 23:45:00,1,59.64,26.05,26.92,586.87,697.27,215.78,0.56,0.1,5.96,Seed Sowing,0
Batch_001,2025-04-13 23:50:00,1,71.34,29.41,28.12,625.08,889.93,157.46,0.27,0.41,6.68,Seed Sowing,0
Batch_001,2025-04-13 23:55:00,1,63.85,29.0,29.21,625.68,514.6,227.86,0.16,0.58,5.9,Seed Sowing,0
Batch_001,2025-04-14 00:00:00,2,79.06,22.81,23.24,662.76,769.8,233.76,0.63,0.29,6.52,Seed Sowing,0
Batch_001,2025-04-14 00:05:00,2,83.89,22.3,20.4,575.32,798.2,172.06,0.63,0.35,5.65,Seed Sowing,0
Batch_001,2025-04-14 00:10:00,2,81.07,24.55,20.58,545.48,881.27,191.33,0.46,0.6,5.74,Seed Sowing,0
Batch_001,2025-04-14 00:15:00,2,82.23,23.71,21.46,632.79,947.96,169.57,-0.12,0.49,5.53,Seed Sowing,0
Batch_001,2025-04-14 00:20:00,2,85.68,25.36,21.82,673.49,707.06,243.81,0.76,0.62,6.14,Seed Sowing,0
Batch_001,2025-04-14 00:25:00,2,80.46,25.19,22.75,695.75,700.47,196.97,0.86,0.27,6.57,Seed Sowing,0
Batch_001,2025-04-14 00:30:00,2,82.0,25.03,22.36,716.35,535.76,193.59,0.12,0.25,6.78,Seed Sowing,0
Batch_001,2025-04-14 00:35:00,2,84.14,22.7,23.71,679.48,965.03,211.08,0.49,0.51,6.4,Seed Sowing,0
Batch_001,2025-04-14 00:40:00,2,81.12,25.63,21.89,669.1,918.28,171.56,0.29,0.52,6.02,Seed Sowing,0
Batch_001,2025-04-14 00:45:00,2,82.22,25.99,22.96,571.3,502.13,184.13,0.61,0.68,6.73,Seed Sowing,0
Batch_001,2025-04-14 00:50:00,2,80.82,23.19,22.21,664.56,903.71,147.72,0.51,0.73,6.13,Seed Sowing,0
Batch_001,2025-04-14 00:55:00,2,89.12,22.23,20.5,545.09,881.42,153.34,0.5,0.49,6.04,Seed Sowing,0
Batch_001,2025-04-14 01:00:00,2,82.32,24.72,20.32,610.7,841.02,180.0,0.76,0.25,6.68,Seed Sowing,0
Batch_001,2025-04-14 01:05:00,2,84.63,22.62,20.47,684.72,891.33,173.12,0.26,0.58,6.22,Seed Sowing,0
Batch_001,2025-04-14 01:10:00,2,87.94,25.18,22.84,569.65,596.93,208.98,0.47,0.09,6.76,Seed Sowing,0
Batch_001,2025-04-14 01:15:00,2,82.91,24.5,22.11,542.87,524.84,196.4,0.37,0.91,6.29,Seed Sowing,0
Batch_001,2025-04-14 01:20:00,2,80.14,24.12,23.5,692.5,990.31,225.69,0.3,0.61,6.27,Seed Sowing,0
Batch_001,2025-04-14 01:25:00,2,82.87,24.74,21.21,606.0,647.34,161.48,0.18,0.31,6.46,Seed Sowing,0
Batch_001,2025-04-14 01:30:00,2,84.91,24.76,21.32,660.92,806.4,166.0,0.84,0.22,6.09,Seed Sowing,0
Batch_001,2025-04-14 01:35:00,2,87.25,21.84,20.73,714.39,910.92,190.84,0.27,0.14,7.21,Seed Sowing,0
Batch_001,2025-04-14 01:40:00,2,81.68,22.99,21.06,614.67,699.08,223.45,0.4,0.48,5.95,Seed Sowing,0
Batch_001,2025-04-14 01:45:00,2,82.71,23.11,22.32,707.61,776.43,185.84,0.57,0.16,6.39,Seed Sowing,0
Batch_001,2025-04-14 01:50:00,2,82.14,22.38,23.41,590.23,782.56,178.39,0.2,0.28,5.62,Seed Sowing,0
Batch_001,2025-04-14 01:55:00,2,83.43,23.84,23.94,589.95,524.31,213.49,0.58,0.17,5.46,Seed Sowing,0
Batch_001,2025-04-14 02:00:00,2,79.21,24.67,22.1,605.6,842.5,229.29,0.21,0.57,6.93,Seed Sowing,0
Batch_001,2025-04-14 02:05:00,2,79.88,24.61,21.45,559.58,855.47,152.39,0.66,0.39,6.64,Seed Sowing,0
Batch_001,2025-04-14 02:10:00,2,78.87,23.24,22.36,618.33,609.14,243.85,0.77,0.77,6.3,Seed Sowing,0
Batch_001,2025-04-14 02:15:00,2,79.76,23.68,22.93,626.85,720.03,160.94,0.82,0.26,5.81,Seed Sowing,0
Batch_001,2025-04-14 02:20:00,2,77.69,22.0,21.33,595.73,869.85,187.0,0.83,0.29,6.79,Seed Sowing,0
Batch_001,2025-04-14 02:25:00,2,80.94,25.31,21.6,633.1,784.83,178.39,0.46,0.17,6.41,Seed Sowing,0
Batch_001,2025-04-14 02:30:00,2,83.1,26.17,21.52,617.88,894.26,162.86,0.88,0.73,6.21,Seed Sowing,0
Batch_001,2025-04-14 02:35:00,2,80.01,23.98,22.96,548.51,658.12,158.74,0.19,0.85,6.02,Seed Sowing,0
Batch_001,2025-04-14 02:40:00,2,79.88,23.95,23.75,568.77,571.7,218.6,0.59,0.47,6.81,Seed Sowing,0
Batch_001,2025-04-14 02:45:00,2,82.71,25.3,23.99,673.9,1015.39,249.5,0.54,0.61,6.58,Seed Sowing,0
Batch_001,2025-04-14 02:50:00,2,83.48,22.59,22.77,564.06,792.03,205.15,0.54,0.87,5.93,Seed Sowing,0
Batch_001,2025-04-14 02:55:00,2,81.28,24.69,20.4,594.76,691.18,192.73,0.42,0.85,6.62,Seed Sowing,0
Batch_001,2025-04-14 03:00:00,2,86.76,22.38,20.55,577.82,895.86,261.21,0.7,0.13,6.47,Seed Sowing,0
Batch_001,2025-04-14 03:05:00,2,82.34,24.48,22.79,626.4,974.48,189.5,0.33,0.66,6.0,Seed Sowing,0
Batch_001,2025-04-14 03:10:00,2,85.52,24.12,21.1,649.61,676.65,155.26,0.83,0.55,5.9,Seed Sowing,0
Batch_001,2025-04-14 03:15:00,2,82.68,23.39,21.82,587.82,514.45,188.24,0.59,0.91,5.65,Seed Sowing,0
Batch_001,2025-04-14 03:20:00,2,84.2,23.39,22.09,681.63,821.25,170.52,0.51,0.33,6.32,Seed Sowing,0
Batch_001,2025-04-14 03:25:00,2,82.14,24.25,22.0,634.31,852.13,217.62,0.14,0.58,6.7,Seed Sowing,0
Batch_001,2025-04-14 03:30:00,2,85.42,25.63,20.9,687.29,988.12,254.97,0.8,0.36,6.6,Seed Sowing,0
Batch_001,2025-04-14 03:35:00,2,78.83,22.47,22.77,625.76,490.9,223.08,0.89,0.75,5.64,Seed Sowing,0
Batch_001,2025-04-14 03:40:00,2,80.95,23.41,20.99,576.77,1013.19,186.22,0.29,0.38,5.58,Seed Sowing,0
Batch_001,2025-04-14 03:45:00,2,86.77,24.84,22.23,643.13,692.58,223.63,0.86,0.37,5.87,Seed Sowing,0
Batch_001,2025-04-14 03:50:00,2,86.2,23.75,23.6,641.59,749.94,172.28,0.25,0.17,5.77,Seed Sowing,0
Batch_001,2025-04-14 03:55:00,2,84.56,22.57,23.52,581.07,880.57,153.84,0.31,0.58,7.15,Seed Sowing,0
Batch_001,2025-04-14 04:00:00,2,56.49,24.85,20.07,616.41,611.78,243.94,0.81,0.29,6.25,Seed Sowing,0
Batch_001,2025-04-14 04:05:00,2,58.94,22.91,22.04,645.31,618.25,170.77,0.13,0.51,5.76,Seed Sowing,0
Batch_001,2025-04-14 04:10:00,2,61.47,24.18,21.62,715.75,784.76,234.23,0.7,0.31,6.33,Seed Sowing,0
Batch_001,2025-04-14 04:15:00,2,59.1,24.93,21.61,648.15,915.4,161.54,0.59,0.08,6.34,Seed Sowing,0
Batch_001,2025-04-14 04:20:00,2,60.71,26.17,23.15,594.97,517.61,201.68,0.52,0.49,5.84,Seed Sowing,0
Batch_001,2025-04-14 04:25:00,2,59.42,23.19,21.49,648.41,908.45,217.54,0.59,0.85,5.73,Seed Sowing,0
Batch_001,2025-04-14 04:30:00,2,58.09,23.21,22.01,706.6,737.2,166.1,0.72,0.64,5.59,Seed Sowing,0
Batch_001,2025-04-14 04:35:00,2,59.48,22.96,20.9,558.12,717.52,210.6,0.87,0.32,6.38,Seed Sowing,0
Batch_001,2025-04-14 04:40:00,2,56.02,23.92,20.5,677.49,785.0,226.08,0.21,0.74,6.73,Seed Sowing,0
Batch_001,2025-04-14 04:45:00,2,58.44,23.76,20.23,581.82,505.23,179.29,0.56,0.39,7.13,Seed Sowing,0
Batch_001,2025-04-14 04:50:00,2,59.63,24.83,21.74,552.6,762.31,150.62,0.75,0.23,6.78,Seed Sowing,0
Batch_001,2025-04-14 04:55:00,2,61.94,23.79,23.63,647.84,614.03,214.64,0.83,0.52,6.85,Seed Sowing,0
Batch_001,2025-04-14 05:00:00,2,58.75,26.07,22.06,703.45,653.18,199.0,0.59,0.15,6.72,Seed Sowing,0
Batch_001,2025-04-14 05:05:00,2,61.78,23.82,21.7,682.85,611.42,176.6,0.77,0.58,6.1,Seed Sowing,0
Batch_001,2025-04-14 05:10:00,2,58.74,23.27,20.61,679.88,890.01,204.06,0.27,0.38,5.49,Seed Sowing,0
Batch_001,2025-04-14 05:15:00,2,62.83,24.53,20.8,689.76,671.53,210.81,0.16,0.75,6.39,Seed Sowing,0
Batch_001,2025-04-14 05:20:00,2,60.12,24.15,20.53,594.03,831.1,242.24,0.17,0.43,6.11,Seed Sowing,0
Batch_001,2025-04-14 05:25:00,2,60.22,24.51,23.93,581.85,723.59,172.68,0.41,0.27,6.63,Seed Sowing,0
Batch_001,2025-04-14 05:30:00,2,55.61,23.75,22.6,615.39,917.47,231.9,0.67,0.52,6.26,Seed Sowing,0
Batch_001,2025-04-14 05:35:00,2,57.03,23.48,22.74,600.16,966.62,152.03,0.69,0.64,6.44,Seed Sowing,0
Batch_001,2025-04-14 05:40:00,2,61.27,23.1,20.59,534.48,872.59,199.43,0.73,0.18,5.73,Seed Sowing,0
Batch_001,2025-04-14 05:45:00,2,59.13,23.84,23.74,545.48,966.79,169.41,0.65,0.55,6.5,Seed Sowing,0
Batch_001,2025-04-14 05:50:00,2,54.0,23.96,23.29,576.66,654.42,190.88,0.43,0.16,6.12,Seed Sowing,0
Batch_001,2025-04-14 05:55:00,2,55.63,26.17,21.79,673.69,579.8,201.18,0.87,0.67,5.51,Seed Sowing,0
Batch_001,2025-04-14 06:00:00,2,56.68,29.98,26.25,664.57,15977.97,521.54,0.32,0.21,5.93,Seed Sowing,0
Batch_001,2025-04-14 06:05:00,2,63.62,32.53,25.95,555.18,15444.67,545.25,0.49,0.17,6.92,Seed Sowing,0
Batch_001,2025-04-14 06:10:00,2,56.0,26.51,26.89,604.36,19212.33,499.98,0.67,0.61,6.27,Seed Sowing,0
Batch_001,2025-04-14 06:15:00,2,56.98,31.79,24.87,643.05,18369.19,483.61,0.4,0.22,6.14,Seed Sowing,0
Batch_001,2025-04-14 06:20:00,2,58.66,30.12,26.0,653.83,16493.73,547.31,0.53,0.6,6.95,Seed Sowing,0
Batch_001,2025-04-14 06:25:00,2,57.81,26.89,24.16,657.33,15928.51,570.72,0.33,0.35,6.05,Seed Sowing,0
Batch_001,2025-04-14 06:30:00,2,59.15,30.75,26.24,574.27,16705.65,559.42,0.25,0.54,6.49,Seed Sowing,0
Batch_001,2025-04-14 06:35:00,2,56.9,29.57,26.23,618.09,19066.06,637.65,0.48,0.45,6.49,Seed Sowing,0
Batch_001,2025-04-14 06:40:00,2,59.68,29.64,26.5,634.34,19278.63,524.44,0.26,0.75,6.94,Seed Sowing,0
Batch_001,2025-04-14 06:45:00,2,58.87,29.33,24.95,686.62,15266.38,512.15,0.52,0.84,6.9,Seed Sowing,0
Batch_001,2025-04-14 06:50:00,2,58.13,28.98,25.26,699.52,18397.51,666.21,0.64,0.23,7.08,Seed Sowing,0
Batch_001,2025-04-14 06:55:00,2,58.73,30.19,27.64,576.91,18978.36,502.14,0.7,0.84,6.1,Seed Sowing,0
Batch_001,2025-04-14 07:00:00,2,61.49,27.14,27.24,616.98,18711.81,588.5,0.4,0.88,6.13,Seed Sowing,0
Batch_001,2025-04-14 07:05:00,2,58.66,31.44,24.45,565.6,16485.75,556.5,0.48,0.12,5.67,Seed Sowing,0
Batch_001,2025-04-14 07:10:00,2,56.7,29.37,25.05,618.35,18483.63,580.68,0.56,0.86,5.89,Seed Sowing,0
Batch_001,2025-04-14 07:15:00,2,56.26,27.58,27.5,619.56,16221.73,581.7,0.55,0.49,5.74,Seed Sowing,0
Batch_001,2025-04-14 07:20:00,2,54.66,30.8,27.51,615.35,15985.58,511.62,0.61,0.75,6.15,Seed Sowing,0
Batch_001,2025-04-14 07:25:00,2,57.88,26.28,25.23,560.42,19096.44,660.79,0.1,0.49,6.48,Seed Sowing,0
Batch_001,2025-04-14 07:30:00,2,56.36,30.9,25.18,668.44,15811.29,543.88,0.25,0.34,6.51,Seed Sowing,0
Batch_001,2025-04-14 07:35:00,2,56.61,28.64,24.98,569.73,19566.48,601.94,0.8,0.19,6.62,Seed Sowing,0
Batch_001,2025-04-14 07:40:00,2,56.93,28.2,27.03,704.64,16295.72,663.47,0.66,0.53,6.46,Seed Sowing,0
Batch_001,2025-04-14 07:45:00,2,60.09,29.45,25.78,560.18,18944.54,624.52,0.22,0.14,6.11,Seed Sowing,0
Batch_001,2025-04-14 07:50:00,2,60.25,28.81,25.12,598.4,15635.05,673.7,0.56,0.71,6.51,Seed Sowing,0
Batch_001,2025-04-14 07:55:00,2,57.05,29.03,26.05,618.5,17305.56,544.05,0.14,0.83,6.14,Seed Sowing,0
Batch_001,2025-04-14 08:00:00,2,60.94,31.07,26.37,635.09,17874.46,515.88,0.4,0.69,5.79,Seed Sowing,0
Batch_001,2025-04-14 08:05:00,2,59.37,26.01,27.96,707.64,16982.56,576.49,0.39,0.74,6.48,Seed Sowing,0
Batch_001,2025-04-14 08:10:00,2,60.12,31.07,26.61,573.7,17955.11,626.56,0.17,0.1,5.54,Seed Sowing,0
Batch_001,2025-04-14 08:15:00,2,59.85,29.95,24.85,666.96,16288.3,592.63,0.49,0.36,6.28,Seed Sowing,0
Batch_001,2025-04-14 08:20:00,2,58.88,26.29,26.09,668.34,18011.58,633.85,0.5,0.26,6.49,Seed Sowing,0
Batch_001,2025-04-14 08:25:00,2,57.32,28.94,24.7,598.01,16033.3,545.71,0.21,0.83,6.49,Seed Sowing,0
Batch_001,2025-04-14 08:30:00,2,56.73,32.27,26.95,678.99,18784.02,590.85,0.53,0.79,6.24,Seed Sowing,0
Batch_001,2025-04-14 08:35:00,2,57.92,31.37,26.31,679.65,19499.89,689.63,0.54,0.32,6.93,Seed Sowing,0
Batch_001,2025-04-14 08:40:00,2,58.47,31.32,27.56,663.79,15249.08,630.8,0.42,0.14,5.94,Seed Sowing,0
Batch_001,2025-04-14 08:45:00,2,57.21,28.15,27.68,653.76,16535.51,502.82,0.53,0.52,5.49,Seed Sowing,0
Batch_001,2025-04-14 08:50:00,2,59.14,27.01,26.14,636.17,19476.08,618.44,0.51,0.37,6.66,Seed Sowing,0
Batch_001,2025-04-14 08:55:00,2,59.58,28.63,28.04,667.11,19775.93,679.52,0.18,0.81,7.0,Seed Sowing,0
Batch_001,2025-04-14 09:00:00,2,54.7,32.05,26.21,605.88,17040.07,677.42,0.77,0.52,5.72,Seed Sowing,0
Batch_001,2025-04-14 09:05:00,2,59.98,31.24,24.86,681.95,19489.63,568.72,0.84,0.34,6.71,Seed Sowing,0
Batch_001,2025-04-14 09:10:00,2,60.38,26.27,25.17,638.44,15757.1,685.66,0.14,0.32,6.21,Seed Sowing,0
Batch_001,2025-04-14 09:15:00,2,60.37,30.36,25.83,571.72,16239.32,637.62,0.87,0.59,6.38,Seed Sowing,0
Batch_001,2025-04-14 09:20:00,2,60.35,26.38,26.33,687.1,18610.69,671.64,0.6,0.35,5.64,Seed Sowing,0
Batch_001,2025-04-14 09:25:00,2,61.58,28.53,25.22,593.93,17825.15,565.98,0.49,0.66,6.61,Seed Sowing,0
Batch_001,2025-04-14 09:30:00,2,62.06,29.48,26.1,545.03,15599.91,656.17,0.61,0.27,6.66,Seed Sowing,0
Batch_001,2025-04-14 09:35:00,2,60.67,30.73,24.3,689.6,15786.7,515.03,0.32,0.6,6.38,Seed Sowing,0
Batch_001,2025-04-14 09:40:00,2,60.95,31.91,24.45,557.82,18320.45,655.44,0.54,0.52,6.65,Seed Sowing,0
Batch_001,2025-04-14 09:45:00,2,58.28,31.68,24.3,639.42,18160.24,622.74,0.79,0.44,6.28,Seed Sowing,0
Batch_001,2025-04-14 09:50:00,2,56.03,26.15,25.15,594.76,19676.98,501.78,0.28,0.4,6.69,Seed Sowing,0
Batch_001,2025-04-14 09:55:00,2,56.15,29.46,26.2,689.85,14955.05,603.98,0.2,0.44,6.55,Seed Sowing,0
Batch_001,2025-04-14 10:00:00,2,60.76,26.27,26.05,678.37,16304.02,595.57,0.51,0.64,5.89,Seed Sowing,0
Batch_001,2025-04-14 10:05:00,2,60.57,29.47,25.69,684.07,16667.84,493.18,0.73,0.43,6.07,Seed Sowing,0
