batch_id,timestamp,day_number,humidity,temp_envi,temp_water,tds,ec,lux,ppfd,reflect_445,reflect_480,ph,growth_stage,yield_count
Batch_001,2025-04-13 16:05:00,1,64.95,30.93,28.71,638.95,1.0,7332.85,327.46,0.24,0.32,6.14,Seed Sowing,0
Batch_001,2025-04-13 16:10:00,1,56.46,32.08,30.03,632.27,0.99,5094.0,381.43,0.22,0.24,5.92,Seed Sowing,0
Batch_001,2025-04-13 16:15:00,1,64.93,33.86,26.56,634.68,0.99,6481.55,256.24,0.3,0.28,6.06,Seed Sowing,0
Batch_001,2025-04-13 16:20:00,1,72.3,34.31,26.86,630.49,0.99,5831.43,269.03,0.31,0.32,5.95,Seed Sowing,0
Batch_001,2025-04-13 16:25:00,1,61.73,30.21,27.68,632.28,0.99,5516.33,205.52,0.29,0.22,6.11,Seed Sowing,0
Batch_001,2025-04-13 16:30:00,1,58.28,31.61,29.92,636.52,0.99,6335.25,272.07,0.24,0.34,6.05,Seed Sowing,0
Batch_001,2025-04-13 16:35:00,1,60.68,32.34,29.36,633.54,0.99,7708.95,369.96,0.25,0.29,6.18,Seed Sowing,0
Batch_001,2025-04-13 16:40:00,1,64.44,30.34,29.0,617.49,0.96,6856.18,381.73,0.24,0.22,6.13,Seed Sowing,0
Batch_001,2025-04-13 16:45:00,1,62.56,29.97,27.72,620.72,0.97,5477.23,394.27,0.22,0.2,5.94,Seed Sowing,0
Batch_001,2025-04-13 16:50:00,1,61.55,33.17,26.66,619.39,0.97,5948.17,264.42,0.24,0.18,6.26,Seed Sowing,0
Batch_001,2025-04-13 16:55:00,1,63.69,30.87,26.21,627.97,0.98,6538.55,230.94,0.38,0.26,6.13,Seed Sowing,0
Batch_001,2025-04-13 17:00:00,1,66.38,31.16,27.2,626.11,0.98,5560.88,340.8,0.27,0.26,6.0,Seed Sowing,0
Batch_001,2025-04-13 17:05:00,1,68.85,31.77,28.85,635.0,0.99,6672.11,351.54,0.34,0.19,6.02,Seed Sowing,0
Batch_001,2025-04-13 17:10:00,1,68.77,33.68,27.75,629.05,0.98,5274.4,208.28,0.3,0.31,5.77,Seed Sowing,0
Batch_001,2025-04-13 17:15:00,1,66.85,33.8,28.44,627.4,0.98,5784.8,293.41,0.36,0.29,6.15,Seed Sowing,0
Batch_001,2025-04-13 17:20:00,1,61.81,30.5,26.79,642.86,1.0,4847.92,312.91,0.33,0.31,5.85,Seed Sowing,0
Batch_001,2025-04-13 17:25:00,1,65.98,33.32,29.49,623.48,0.97,5569.34,378.4,0.38,0.36,5.89,Seed Sowing,0
Batch_001,2025-04-13 17:30:00,1,70.6,32.31,29.38,628.34,0.98,5075.73,254.17,0.21,0.19,6.22,Seed Sowing,0
Batch_001,2025-04-13 17:35:00,1,69.87,31.71,28.38,626.5,0.98,6234.13,371.29,0.34,0.24,6.09,Seed Sowing,0
Batch_001,2025-04-13 17:40:00,1,67.87,33.28,29.93,639.19,1.0,5421.67,362.06,0.36,0.2,6.25,Seed Sowing,0
Batch_001,2025-04-13 17:45:00,1,68.45,30.23,28.81,643.09,1.0,5681.73,318.06,0.35,0.17,6.12,Seed Sowing,0
Batch_001,2025-04-13 17:50:00,1,60.86,33.18,27.77,625.13,0.98,8045.5,364.23,0.38,0.15,6.0,Seed Sowing,0
Batch_001,2025-04-13 17:55:00,1,64.06,32.23,28.06,638.49,1.0,5913.19,428.79,0.33,0.17,6.01,Seed Sowing,0
Batch_001,2025-04-13 18:00:00,1,61.0,29.88,26.93,621.12,0.97,679.07,206.18,0.36,0.16,5.78,Seed Sowing,0
Batch_001,2025-04-13 18:05:00,1,68.27,24.03,27.33,630.3,0.98,939.32,165.03,0.35,0.25,6.01,Seed Sowing,0
Batch_001,2025-04-13 18:10:00,1,67.41,29.2,27.41,631.59,0.99,855.31,211.07,0.34,0.15,5.93,Seed Sowing,0
Batch_001,2025-04-13 18:15:00,1,64.33,30.48,28.62,633.0,0.99,819.08,178.58,0.39,0.19,5.84,Seed Sowing,0
Batch_001,2025-04-13 18:20:00,1,60.26,29.14,28.64,643.3,1.01,713.44,166.66,0.31,0.27,6.14,Seed Sowing,0
Batch_001,2025-04-13 18:25:00,1,69.22,25.84,26.57,625.13,0.98,665.61,265.78,0.23,0.19,5.96,Seed Sowing,0
Batch_001,2025-04-13 18:30:00,1,70.86,28.96,29.27,633.11,0.99,855.97,168.64,0.4,0.27,5.93,Seed Sowing,0
Batch_001,2025-04-13 18:35:00,1,67.76,28.03,26.36,633.25,0.99,787.91,221.13,0.37,0.22,5.95,Seed Sowing,0
Batch_001,2025-04-13 18:40:00,1,67.12,28.82,27.91,641.2,1.0,814.21,200.21,0.31,0.26,6.03,Seed Sowing,0
Batch_001,2025-04-13 18:45:00,1,67.29,25.21,28.63,638.91,1.0,935.58,236.9,0.28,0.32,6.21,Seed Sowing,0
Batch_001,2025-04-13 18:50:00,1,67.48,27.61,28.36,635.75,0.99,833.96,240.39,0.27,0.18,5.98,Seed Sowing,0
Batch_001,2025-04-13 18:55:00,1,67.14,27.89,28.42,631.48,0.99,649.2,217.95,0.2,0.2,6.19,Seed Sowing,0
Batch_001,2025-04-13 19:00:00,1,60.39,29.53,28.09,635.74,0.99,582.49,225.71,0.22,0.2,5.96,Seed Sowing,0
Batch_001,2025-04-13 19:05:00,1,65.31,24.4,29.71,633.95,0.99,764.47,163.85,0.4,0.26,5.9,Seed Sowing,0
Batch_001,2025-04-13 19:10:00,1,63.64,24.49,27.41,637.09,1.0,498.97,180.33,0.37,0.19,6.02,Seed Sowing,0
Batch_001,2025-04-13 19:15:00,1,61.68,25.29,27.44,628.54,0.98,519.8,245.59,0.35,0.26,5.91,Seed Sowing,0
Batch_001,2025-04-13 19:20:00,1,65.11,24.44,29.52,629.72,0.98,816.42,213.97,0.39,0.22,6.06,Seed Sowing,0
Batch_001,2025-04-13 19:25:00,1,67.72,28.63,29.43,627.12,0.98,837.18,164.57,0.28,0.15,6.15,Seed Sowing,0
Batch_001,2025-04-13 19:30:00,1,70.62,24.1,29.64,631.97,0.99,529.11,258.14,0.25,0.26,6.09,Seed Sowing,0
Batch_001,2025-04-13 19:35:00,1,70.25,29.42,27.99,623.67,0.97,650.89,139.8,0.34,0.22,5.97,Seed Sowing,0
Batch_001,2025-04-13 19:40:00,1,66.92,29.11,29.71,631.71,0.99,922.3,183.17,0.3,0.2,5.88,Seed Sowing,0
Batch_001,2025-04-13 19:45:00,1,68.83,24.68,28.96,626.85,0.98,728.79,216.13,0.33,0.27,6.08,Seed Sowing,0
Batch_001,2025-04-13 19:50:00,1,62.45,25.3,29.4,641.59,1.0,917.69,150.21,0.23,0.21,5.9,Seed Sowing,0
Batch_001,2025-04-13 19:55:00,1,64.88,23.84,27.97,621.35,0.97,707.46,189.92,0.32,0.21,6.1,Seed Sowing,0
Batch_001,2025-04-13 20:00:00,1,68.57,25.36,27.58,627.22,0.98,837.51,203.67,0.25,0.18,6.15,Seed Sowing,0
Batch_001,2025-04-13 20:05:00,1,67.47,27.02,27.09,621.7,0.97,717.55,177.52,0.28,0.34,5.79,Seed Sowing,0
Batch_001,2025-04-13 20:10:00,1,60.91,29.15,28.86,631.41,0.99,882.05,190.75,0.32,0.2,6.11,Seed Sowing,0
Batch_001,2025-04-13 20:15:00,1,66.29,25.26,26.81,621.36,0.97,788.47,223.51,0.32,0.32,5.94,Seed Sowing,0
Batch_001,2025-04-13 20:20:00,1,66.01,25.4,29.16,632.13,0.99,647.05,167.36,0.41,0.26,5.92,Seed Sowing,0
Batch_001,2025-04-13 20:25:00,1,65.67,26.68,26.97,626.34,0.98,727.99,186.78,0.35,0.26,6.2,Seed Sowing,0
Batch_001,2025-04-13 20:30:00,1,70.47,26.31,26.94,641.76,1.0,702.56,223.91,0.21,0.3,5.9,Seed Sowing,0
Batch_001,2025-04-13 20:35:00,1,65.41,27.52,29.3,643.26,1.01,478.79,205.12,0.22,0.25,6.05,Seed Sowing,0
Batch_001,2025-04-13 20:40:00,1,67.38,25.19,25.96,634.35,0.99,855.04,248.79,0.28,0.14,5.88,Seed Sowing,0
Batch_001,2025-04-13 20:45:00,1,67.02,27.84,29.56,630.4,0.98,862.22,207.95,0.2,0.17,5.92,Seed Sowing,0
Batch_001,2025-04-13 20:50:00,1,62.84,25.96,28.87,622.97,0.97,535.75,222.41,0.2,0.27,5.91,Seed Sowing,0
Batch_001,2025-04-13 20:55:00,1,65.87,28.39,26.49,623.24,0.97,969.01,166.25,0.35,0.17,5.78,Seed Sowing,0
Batch_001,2025-04-13 21:00:00,1,65.95,24.6,27.27,631.26,0.99,619.15,147.22,0.29,0.21,5.82,Seed Sowing,0
Batch_001,2025-04-13 21:05:00,1,68.82,27.1,28.91,624.62,0.98,984.65,180.14,0.32,0.27,6.16,Seed Sowing,0
Batch_001,2025-04-13 21:10:00,1,61.29,29.62,29.6,614.92,0.96,813.28,148.52,0.34,0.3,5.85,Seed Sowing,0
Batch_001,2025-04-13 21:15:00,1,69.19,29.29,27.92,634.6,0.99,899.81,246.0,0.38,0.26,5.98,Seed Sowing,0
Batch_001,2025-04-13 21:20:00,1,62.34,26.9,28.94,627.43,0.98,506.95,214.82,0.28,0.32,5.97,Seed Sowing,0
Batch_001,2025-04-13 21:25:00,1,69.92,29.98,27.81,631.12,0.99,756.9,206.12,0.28,0.18,6.28,Seed Sowing,0
Batch_001,2025-04-13 21:30:00,1,65.92,28.07,26.92,631.95,0.99,716.69,233.79,0.2,0.34,6.15,Seed Sowing,0
Batch_001,2025-04-13 21:35:00,1,68.52,29.08,28.29,636.57,0.99,581.51,205.36,0.34,0.31,6.1,Seed Sowing,0
Batch_001,2025-04-13 21:40:00,1,65.54,29.59,28.45,625.17,0.98,910.64,174.95,0.36,0.29,5.88,Seed Sowing,0
Batch_001,2025-04-13 21:45:00,1,70.23,29.32,28.86,629.04,0.98,787.1,210.12,0.31,0.29,5.84,Seed Sowing,0
Batch_001,2025-04-13 21:50:00,1,66.44,29.16,29.06,644.82,1.01,821.81,228.96,0.36,0.22,6.09,Seed Sowing,0
Batch_001,2025-04-13 21:55:00,1,68.77,28.94,29.77,637.93,1.0,845.89,166.77,0.35,0.2,6.09,Seed Sowing,0
Batch_001,2025-04-13 22:00:00,1,67.18,29.85,28.03,628.05,0.98,678.84,204.24,0.4,0.26,6.05,Seed Sowing,0
Batch_001,2025-04-13 22:05:00,1,61.41,26.72,29.61,624.59,0.98,647.03,223.27,0.24,0.16,5.86,Seed Sowing,0
Batch_001,2025-04-13 22:10:00,1,58.7,29.33,29.43,631.37,0.99,753.69,165.79,0.21,0.34,5.99,Seed Sowing,0
Batch_001,2025-04-13 22:15:00,1,66.95,29.53,27.09,617.1,0.96,627.73,259.21,0.28,0.23,6.09,Seed Sowing,0
Batch_001,2025-04-13 22:20:00,1,67.28,25.91,26.33,635.82,0.99,987.02,146.05,0.35,0.34,5.9,Seed Sowing,0
Batch_001,2025-04-13 22:25:00,1,66.88,27.39,26.95,638.01,1.0,577.13,199.69,0.33,0.3,6.12,Seed Sowing,0
Batch_001,2025-04-13 22:30:00,1,66.52,29.55,26.78,632.08,0.99,639.48,195.01,0.36,0.28,6.17,Seed Sowing,0
Batch_001,2025-04-13 22:35:00,1,64.39,28.44,29.35,623.26,0.97,667.46,222.51,0.21,0.25,5.85,Seed Sowing,0
Batch_001,2025-04-13 22:40:00,1,58.27,24.6,27.15,642.94,1.0,869.04,252.2,0.26,0.2,6.2,Seed Sowing,0
Batch_001,2025-04-13 22:45:00,1,62.74,27.43,26.52,637.57,1.0,755.0,217.3,0.26,0.16,5.97,Seed Sowing,0
Batch_001,2025-04-13 22:50:00,1,69.0,28.91,26.51,630.23,0.98,942.88,193.12,0.35,0.23,6.01,Seed Sowing,0
Batch_001,2025-04-13 22:55:00,1,62.77,27.46,27.34,616.81,0.96,826.26,172.82,0.22,0.18,6.2,Seed Sowing,0
Batch_001,2025-04-13 23:00:00,1,70.82,23.96,29.36,636.03,0.99,513.6,208.11,0.36,0.23,5.85,Seed Sowing,0
Batch_001,2025-04-13 23:05:00,1,59.99,25.21,30.07,636.29,0.99,900.93,194.12,0.3,0.27,5.93,Seed Sowing,0
Batch_001,2025-04-13 23:10:00,1,57.31,28.2,29.65,619.28,0.97,847.03,185.96,0.38,0.3,5.89,Seed Sowing,0
Batch_001,2025-04-13 23:15:00,1,66.81,29.44,29.01,634.73,0.99,933.13,220.53,0.25,0.32,5.98,Seed Sowing,0
Batch_001,2025-04-13 23:20:00,1,60.55,25.8,27.48,624.69,0.98,799.69,218.6,0.31,0.19,5.94,Seed Sowing,0
Batch_001,2025-04-13 23:25:00,1,67.84,28.87,26.32,633.67,0.99,885.06,154.38,0.39,0.19,6.02,Seed Sowing,0
Batch_001,2025-04-13 23:30:00,1,70.06,31.6,26.75,628.72,0.98,736.09,203.7,0.31,0.23,6.11,Seed Sowing,0
Batch_001,2025-04-13 23:35:00,1,66.46,26.01,29.15,627.23,0.98,801.58,217.11,0.28,0.28,6.05,Seed Sowing,0
Batch_001,2025-04-13 23:40:00,1,59.03,27.71,27.17,631.97,0.99,710.48,258.41,0.24,0.29,6.14,Seed Sowing,0
Batch_001,2025-04-13 23:45:00,1,63.82,27.29,29.52,629.3,0.98,610.67,195.87,0.24,0.21,5.82,Seed Sowing,0
Batch_001,2025-04-13 23:50:00,1,64.63,27.73,28.95,638.36,1.0,569.15,212.44,0.36,0.22,5.89,Seed Sowing,0
Batch_001,2025-04-13 23:55:00,1,59.55,24.11,26.75,627.89,0.98,834.75,183.36,0.29,0.15,5.83,Seed Sowing,0
Batch_001,2025-04-14 00:00:00,2,80.32,25.45,22.29,579.48,0.91,530.31,242.88,0.22,0.16,6.12,Seed Sowing,0
Batch_001,2025-04-14 00:05:00,2,85.91,22.05,21.07,630.1,0.98,996.86,169.57,0.29,0.21,6.2,Seed Sowing,0
Batch_001,2025-04-14 00:10:00,2,83.8,24.49,20.04,718.47,1.12,666.7,158.18,0.36,0.36,5.77,Seed Sowing,0
Batch_001,2025-04-14 00:15:00,2,87.23,23.73,21.0,704.18,1.1,793.86,170.19,0.26,0.26,5.74,Seed Sowing,0
Batch_001,2025-04-14 00:20:00,2,83.21,24.37,21.26,670.42,1.05,813.04,183.86,0.39,0.16,5.89,Seed Sowing,0
Batch_001,2025-04-14 00:25:00,2,81.95,25.01,20.19,681.48,1.06,517.75,153.89,0.3,0.2,5.92,Seed Sowing,0
Batch_001,2025-04-14 00:30:00,2,83.95,25.4,21.67,584.29,0.91,809.85,250.58,0.31,0.17,6.07,Seed Sowing,0
Batch_001,2025-04-14 00:35:00,2,82.8,24.44,20.49,518.62,0.81,583.31,247.28,0.32,0.25,5.87,Seed Sowing,0
Batch_001,2025-04-14 00:40:00,2,81.26,23.73,21.51,709.85,1.11,861.71,243.93,0.33,0.18,5.99,Seed Sowing,0
Batch_001,2025-04-14 00:45:00,2,84.04,26.13,21.7,603.11,0.94,641.66,203.57,0.23,0.21,6.11,Seed Sowing,0
Batch_001,2025-04-14 00:50:00,2,83.27,23.56,21.34,680.79,1.06,898.08,233.49,0.3,0.27,6.14,Seed Sowing,0
Batch_001,2025-04-14 00:55:00,2,78.16,21.52,22.61,674.07,1.05,958.45,193.42,0.34,0.28,5.91,Seed Sowing,0
Batch_001,2025-04-14 01:00:00,2,82.53,21.65,23.44,652.45,1.02,609.55,145.94,0.23,0.23,6.03,Seed Sowing,0
Batch_001,2025-04-14 01:05:00,2,80.91,22.73,22.19,572.04,0.89,645.21,253.41,0.39,0.3,5.99,Seed Sowing,0
Batch_001,2025-04-14 01:10:00,2,82.89,24.93,21.9,674.01,1.05,754.58,232.69,0.25,0.28,5.89,Seed Sowing,0
Batch_001,2025-04-14 01:15:00,2,81.8,23.89,21.15,557.17,0.87,520.25,157.03,0.21,0.21,6.12,Seed Sowing,0
Batch_001,2025-04-14 01:20:00,2,82.12,23.99,22.89,631.22,0.99,838.92,191.73,0.21,0.26,6.01,Seed Sowing,0
Batch_001,2025-04-14 01:25:00,2,79.95,23.01,24.11,603.15,0.94,948.24,193.12,0.37,0.27,5.82,Seed Sowing,0
Batch_001,2025-04-14 01:30:00,2,82.92,25.43,20.18,614.47,0.96,547.14,229.13,0.37,0.28,6.12,Seed Sowing,0
Batch_001,2025-04-14 01:35:00,2,80.02,21.99,21.13,678.29,1.06,648.59,200.09,0.37,0.18,5.96,Seed Sowing,0
Batch_001,2025-04-14 01:40:00,2,84.8,23.61,21.31,583.77,0.91,1003.11,178.12,0.35,0.24,6.07,Seed Sowing,0
Batch_001,2025-04-14 01:45:00,2,83.17,25.05,21.71,559.36,0.87,719.47,170.18,0.4,0.26,5.86,Seed Sowing,0
Batch_001,2025-04-14 01:50:00,2,86.35,24.64,20.36,627.8,0.98,707.58,228.04,0.26,0.29,5.87,Seed Sowing,0
Batch_001,2025-04-14 01:55:00,2,80.9,24.78,23.77,644.1,1.01,922.67,206.91,0.22,0.26,6.24,Seed Sowing,0
Batch_001,2025-04-14 02:00:00,2,79.79,21.98,23.25,568.44,0.89,642.56,147.61,0.28,0.28,6.05,Seed Sowing,0
Batch_001,2025-04-14 02:05:00,2,82.34,25.98,21.99,710.44,1.11,666.53,254.45,0.36,0.2,5.91,Seed Sowing,0
Batch_001,2025-04-14 02:10:00,2,84.24,25.82,20.28,678.39,1.06,595.44,243.55,0.24,0.35,6.21,Seed Sowing,0
Batch_001,2025-04-14 02:15:00,2,77.49,24.48,21.58,593.17,0.93,688.92,202.07,0.26,0.18,6.17,Seed Sowing,0
Batch_001,2025-04-14 02:20:00,2,83.58,24.27,23.3,637.78,1.0,771.73,174.9,0.32,0.24,5.83,Seed Sowing,0
Batch_001,2025-04-14 02:25:00,2,84.39,25.5,22.17,663.12,1.04,987.84,241.21,0.19,0.22,5.91,Seed Sowing,0
Batch_001,2025-04-14 02:30:00,2,84.35,23.75,21.54,679.59,1.06,762.48,221.78,0.36,0.16,5.85,Seed Sowing,0
Batch_001,2025-04-14 02:35:00,2,84.45,22.18,23.97,648.25,1.01,538.26,181.53,0.24,0.19,5.89,Seed Sowing,0
Batch_001,2025-04-14 02:40:00,2,83.26,23.25,21.2,659.67,1.03,936.05,181.52,0.36,0.2,6.06,Seed Sowing,0
Batch_001,2025-04-14 02:45:00,2,81.23,24.67,23.48,623.88,0.97,905.75,161.88,0.32,0.31,5.97,Seed Sowing,0
Batch_001,2025-04-14 02:50:00,2,84.88,23.38,22.86,638.87,1.0,741.45,164.38,0.33,0.28,5.95,Seed Sowing,0
Batch_001,2025-04-14 02:55:00,2,82.59,24.39,20.21,635.09,0.99,507.23,194.45,0.38,0.29,6.12,Seed Sowing,0
Batch_001,2025-04-14 03:00:00,2,81.8,23.32,21.74,648.82,1.01,946.44,156.17,0.35,0.19,6.03,Seed Sowing,0
Batch_001,2025-04-14 03:05:00,2,78.38,23.52,20.57,587.39,0.92,740.28,174.88,0.26,0.27,6.22,Seed Sowing,0
Batch_001,2025-04-14 03:10:00,2,81.64,24.68,20.42,653.75,1.02,765.96,198.54,0.28,0.28,5.99,Seed Sowing,0
Batch_001,2025-04-14 03:15:00,2,81.18,22.38,20.22,579.98,0.91,1042.65,192.68,0.38,0.31,5.96,Seed Sowing,0
Batch_001,2025-04-14 03:20:00,2,81.18,24.03,20.5,615.64,0.96,841.44,227.47,0.28,0.31,5.94,Seed Sowing,0
Batch_001,2025-04-14 03:25:00,2,82.42,24.79,20.44,534.18,0.83,727.45,222.9,0.23,0.22,6.07,Seed Sowing,0
Batch_001,2025-04-14 03:30:00,2,80.66,23.07,20.22,602.2,0.94,876.68,214.67,0.3,0.22,6.06,Seed Sowing,0
Batch_001,2025-04-14 03:35:00,2,85.54,22.44,22.72,579.96,0.91,775.75,221.51,0.25,0.15,5.78,Seed Sowing,0
Batch_001,2025-04-14 03:40:00,2,82.01,22.74,19.94,620.41,0.97,701.27,174.58,0.31,0.31,6.07,Seed Sowing,0
Batch_001,2025-04-14 03:45:00,2,81.03,23.69,21.93,612.57,0.96,714.74,176.63,0.36,0.24,5.92,Seed Sowing,0
Batch_001,2025-04-14 03:50:00,2,85.79,22.33,22.4,631.33,0.99,698.53,231.26,0.27,0.19,6.02,Seed Sowing,0
Batch_001,2025-04-14 03:55:00,2,84.68,22.38,20.56,600.9,0.94,809.49,146.79,0.22,0.23,5.83,Seed Sowing,0
Batch_001,2025-04-14 04:00:00,2,58.1,25.23,22.88,632.76,0.99,694.04,228.35,0.2,0.34,6.08,Seed Sowing,0
Batch_001,2025-04-14 04:05:00,2,61.31,24.53,23.33,679.37,1.06,977.52,209.71,0.2,0.32,5.92,Seed Sowing,0
Batch_001,2025-04-14 04:10:00,2,57.99,24.31,20.75,574.09,0.9,1016.95,192.3,0.27,0.28,5.95,Seed Sowing,0
Batch_001,2025-04-14 04:15:00,2,57.37,22.19,21.94,556.37,0.87,759.86,170.39,0.3,0.23,6.11,Seed Sowing,0
Batch_001,2025-04-14 04:20:00,2,55.97,23.45,22.83,644.53,1.01,603.7,226.85,0.38,0.2,6.15,Seed Sowing,0
Batch_001,2025-04-14 04:25:00,2,55.6,23.54,23.87,582.83,0.91,648.57,211.53,0.28,0.29,6.03,Seed Sowing,0
Batch_001,2025-04-14 04:30:00,2,62.77,24.05,21.92,631.5,0.99,695.61,214.99,0.27,0.22,5.85,Seed Sowing,0
Batch_001,2025-04-14 04:35:00,2,57.87,25.45,21.61,575.6,0.9,881.39,161.27,0.23,0.18,5.95,Seed Sowing,0
Batch_001,2025-04-14 04:40:00,2,56.96,23.68,20.33,575.85,0.9,546.05,192.51,0.24,0.3,5.87,Seed Sowing,0
Batch_001,2025-04-14 04:45:00,2,59.6,23.72,21.71,664.84,1.04,791.71,201.05,0.37,0.27,5.86,Seed Sowing,0
Batch_001,2025-04-14 04:50:00,2,61.61,22.53,22.88,638.54,1.0,846.63,149.86,0.33,0.2,6.33,Seed Sowing,0
Batch_001,2025-04-14 04:55:00,2,60.12,23.64,22.85,627.21,0.98,875.85,221.49,0.28,0.31,5.99,Seed Sowing,0
Batch_001,2025-04-14 05:00:00,2,59.06,24.44,22.45,612.2,0.96,724.4,216.0,0.33,0.17,6.18,Seed Sowing,0
Batch_001,2025-04-14 05:05:00,2,58.51,24.14,21.73,631.16,0.99,519.77,211.35,0.29,0.34,5.92,Seed Sowing,0
Batch_001,2025-04-14 05:10:00,2,60.82,23.21,21.95,629.49,0.98,979.93,176.01,0.24,0.22,6.23,Seed Sowing,0
Batch_001,2025-04-14 05:15:00,2,57.61,23.89,21.9,678.69,1.06,777.29,218.88,0.21,0.31,5.84,Seed Sowing,0
Batch_001,2025-04-14 05:20:00,2,54.53,25.62,21.55,658.21,1.03,648.51,180.44,0.27,0.2,6.1,Seed Sowing,0
Batch_001,2025-04-14 05:25:00,2,59.38,23.17,22.46,690.03,1.08,670.44,198.11,0.34,0.33,6.21,Seed Sowing,0
Batch_001,2025-04-14 05:30:00,2,60.93,23.8,23.62,705.57,1.1,639.98,233.0,0.27,0.17,6.08,Seed Sowing,0
Batch_001,2025-04-14 05:35:00,2,58.13,22.27,23.46,642.25,1.0,593.71,245.05,0.2,0.27,5.87,Seed Sowing,0
Batch_001,2025-04-14 05:40:00,2,59.22,21.85,23.87,638.9,1.0,816.11,179.52,0.26,0.17,5.89,Seed Sowing,0
Batch_001,2025-04-14 05:45:00,2,59.43,25.05,23.91,658.76,1.03,874.91,168.36,0.23,0.16,6.09,Seed Sowing,0
Batch_001,2025-04-14 05:50:00,2,59.46,25.19,21.78,700.5,1.09,817.01,168.18,0.38,0.22,6.16,Seed Sowing,0
Batch_001,2025-04-14 05:55:00,2,57.54,24.59,22.9,667.99,1.04,818.33,182.05,0.41,0.22,6.03,Seed Sowing,0
Batch_001,2025-04-14 06:00:00,2,56.07,31.84,24.72,627.84,0.98,17845.17,584.66,0.35,0.34,6.01,Seed Sowing,0
Batch_001,2025-04-14 06:05:00,2,56.81,25.86,26.08,695.29,1.09,17129.14,652.27,0.32,0.22,5.95,Seed Sowing,0
Batch_001,2025-04-14 06:10:00,2,58.12,30.75,24.72,574.12,0.9,16053.76,645.51,0.21,0.23,5.98,Seed Sowing,0
Batch_001,2025-04-14 06:15:00,2,61.36,27.21,26.06,705.36,1.1,17352.89,558.93,0.25,0.32,6.04,Seed Sowing,0
Batch_001,2025-04-14 06:20:00,2,59.51,30.01,26.4,561.04,0.88,19721.93,563.0,0.23,0.31,5.91,Seed Sowing,0
Batch_001,2025-04-14 06:25:00,2,61.76,30.65,27.56,629.19,0.98,16062.9,680.5,0.28,0.33,5.88,Seed Sowing,0
Batch_001,2025-04-14 06:30:00,2,54.57,27.75,26.03,658.84,1.03,18124.18,619.72,0.24,0.26,5.85,Seed Sowing,0
Batch_001,2025-04-14 06:35:00,2,57.04,28.05,26.72,684.57,1.07,16319.76,548.98,0.35,0.28,6.04,Seed Sowing,0
Batch_001,2025-04-14 06:40:00,2,59.65,29.74,25.85,712.25,1.11,15556.42,672.05,0.39,0.36,5.89,Seed Sowing,0
Batch_001,2025-04-14 06:45:00,2,56.94,25.92,27.39,693.44,1.08,16634.29,542.4,0.28,0.24,6.19,Seed Sowing,0
Batch_001,2025-04-14 06:50:00,2,57.99,27.51,25.9,671.61,1.05,18136.28,690.95,0.24,0.2,6.09,Seed Sowing,0
Batch_001,2025-04-14 06:55:00,2,59.64,31.76,25.22,600.89,0.94,17517.56,538.96,0.4,0.27,5.95,Seed Sowing,0
Batch_001,2025-04-14 07:00:00,2,58.38,27.84,27.52,579.86,0.91,18981.81,642.81,0.23,0.29,6.09,Seed Sowing,0
Batch_001,2025-04-14 07:05:00,2,63.04,26.59,26.91,685.42,1.07,16504.02,686.66,0.22,0.27,6.17,Seed Sowing,0
Batch_001,2025-04-14 07:10:00,2,62.39,30.35,27.19,602.8,0.94,17337.78,592.52,0.27,0.27,6.03,Seed Sowing,0
Batch_001,2025-04-14 07:15:00,2,59.91,29.82,27.21,672.26,1.05,16213.63,584.59,0.29,0.18,6.08,Seed Sowing,0
Batch_001,2025-04-14 07:20:00,2,58.81,29.11,26.54,608.2,0.95,15452.02,507.21,0.38,0.19,5.78,Seed Sowing,0
Batch_001,2025-04-14 07:25:00,2,54.39,29.86,24.33,689.35,1.08,18502.59,630.18,0.29,0.16,5.85,Seed Sowing,0
Batch_001,2025-04-14 07:30:00,2,58.11,31.52,25.81,659.35,1.03,16736.42,634.71,0.28,0.34,5.95,Seed Sowing,0
Batch_001,2025-04-14 07:35:00,2,63.27,31.72,26.41,581.89,0.91,15770.28,542.74,0.26,0.32,6.08,Seed Sowing,0
Batch_001,2025-04-14 07:40:00,2,55.67,27.71,27.82,634.4,0.99,18470.77,542.68,0.33,0.23,6.06,Seed Sowing,0
Batch_001,2025-04-14 07:45:00,2,58.29,27.3,26.57,578.75,0.9,18161.03,634.17,0.32,0.27,5.96,Seed Sowing,0
Batch_001,2025-04-14 07:50:00,2,61.15,26.87,24.77,617.53,0.96,18369.18,528.31,0.34,0.36,6.03,Seed Sowing,0
Batch_001,2025-04-14 07:55:00,2,59.02,27.77,25.45,555.65,0.87,18197.85,687.83,0.33,0.15,5.89,Seed Sowing,0
Batch_001,2025-04-14 08:00:00,2,62.2,29.8,25.07,601.92,0.94,15965.68,525.52,0.25,0.2,6.18,Seed Sowing,0
Batch_001,2025-04-14 08:05:00,2,59.77,26.31,27.84,599.25,0.94,17767.65,687.04,0.2,0.21,6.26,Seed Sowing,0
Batch_001,2025-04-14 08:10:00,2,57.7,27.64,25.46,638.8,1.0,17660.76,629.83,0.4,0.29,5.9,Seed Sowing,0
Batch_001,2025-04-14 08:15:00,2,58.22,30.48,27.43,611.77,0.96,18676.84,548.2,0.3,0.15,6.08,Seed Sowing,0
